ticker,exchange,assetType,priceCurrency,startDate,endDate
GST-P-B,NYSE MKT,Stock,USD,2014-09-22,2018-12-18
GSTAX,NMFQS,Mutual Fund,USD,2017-09-18,2020-09-22
GSTB,PINK,Stock,USD,2017-10-10,2018-06-21
GSTCQ,PINK,Stock,USD,2006-01-05,2019-01-22
GSTCX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
GSTEF,OTCGREY,Stock,USD,,
GSTEX,NMFQS,Mutual Fund,USD,2020-03-23,2020-09-22
GSTGX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
GSTIX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
GSTKX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GSTMX,NMFQS,Mutual Fund,USD,,
GSTN,NASDAQ,Stock,USD,2017-09-26,2020-09-22
GSTOX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GSTPX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GSTRF,NASDAQ,Stock,USD,,
GSTRX,NMFQS,Mutual Fund,USD,2010-01-04,2020-09-22
GSTSX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
GSTTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-09-22
GSTUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GSTX,PINK,Stock,USD,2017-09-19,2020-09-22
GSTX,,Stock,USD,,
GSTXX,NMFQS,Mutual Fund,USD,,
GSTY,OTCMKTS,Stock,USD,2017-10-19,2019-02-01
GSUAX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
GSUIX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
GSUKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GSUM,NASDAQ,Stock,USD,2016-09-23,2020-09-22
GSUOX,NMFQS,Mutual Fund,USD,,
GSUPX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
GSURX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GSUS,BATS,Stock,USD,2020-05-15,2020-09-22
GSUSX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
GSUTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GSUXF,PINK,Stock,USD,2017-10-19,2020-09-22
GSV,NYSE MKT,Stock,USD,2012-06-08,2020-09-22
GSVAX,NMFQS,Mutual Fund,USD,2016-01-04,2019-02-08
GSVCX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
GSVI,PINK,Stock,USD,2017-09-22,2020-09-22
GSVIX,NMFQS,Mutual Fund,USD,1998-07-31,2016-07-22
GSVPX,NMFQS,Mutual Fund,USD,2018-05-07,2020-09-22
GSVRX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GSVSX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
GSVTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GSVUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GSWPX,NMFQS,Mutual Fund,USD,2018-05-07,2020-09-22
GSWTF,PINK,Stock,USD,2017-06-27,2020-09-22
GSX,NYSE,Stock,USD,2019-06-06,2020-09-22
GSX1,,Stock,USD,,
GSXAX,NMFQS,Mutual Fund,USD,2012-08-03,2020-09-22
GSXCX,NMFQS,Mutual Fund,USD,2012-08-03,2020-09-22
GSXIX,NMFQS,Mutual Fund,USD,2012-08-03,2020-09-22
GSXMX,NMFQS,Mutual Fund,USD,2019-09-05,2020-09-22
GSXN,PINK,Stock,USD,2013-04-26,2014-06-30
GSXPX,NMFQS,Mutual Fund,USD,2018-05-07,2020-09-22
GSXTX,NMFQS,Mutual Fund,USD,,
GSY,NYSE ARCA,ETF,USD,2008-02-12,2020-09-22
GSY1,NYSE,Stock,USD,,
GSYAX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
GSYCX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
GSYFX,NMFQS,Mutual Fund,USD,2018-03-21,2020-09-22
GSYIX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
GSYPX,NMFQS,Mutual Fund,USD,2018-05-07,2020-09-22
GSYRX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
GSYTX,NMFQS,Mutual Fund,USD,,
GSZAX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
GSZCX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
GSZIX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
GSZPX,NMFQS,Mutual Fund,USD,2018-05-07,2020-09-22
GSZRX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
GSZTX,NMFQS,Mutual Fund,USD,,
GSZUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GT,NASDAQ,Stock,USD,1970-01-02,2020-09-22
GTAA,NYSE ARCA,ETF,USD,2010-10-26,2017-05-22
GTAAX,NMFQS,Mutual Fund,USD,2018-04-18,2020-09-22
GTABX,NMFQS,Mutual Fund,USD,1994-01-03,2018-01-26
GTACX,NMFQS,Mutual Fund,USD,2000-01-03,2020-05-15
GTADX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTAFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-05-15
GTAGF,PINK,Stock,USD,2016-01-12,2020-09-22
GTAGX,NMFQS,Mutual Fund,USD,1990-01-02,2020-05-15
GTAHX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTAIX,NMFQS,Mutual Fund,USD,2018-04-06,2020-09-22
GTAJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTALX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTAMX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTANX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTAPX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
GTAQX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTARF,OTCMKTS,Stock,USD,2013-01-02,2020-09-22
GTARX,NMFQS,Mutual Fund,USD,2003-01-02,2020-05-15
GTASX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTAT,PINK,Stock,USD,2008-07-25,2020-09-22
GTATQ,PINK,Stock,USD,2008-07-25,2016-03-17
GTATX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTAUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GTAVX,NMFQS,Mutual Fund,USD,2003-01-02,2020-05-15
GTAWX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTAX,NASDAQ,Stock,USD,,
GTAXX,NMFQS,Mutual Fund,USD,,
GTAYX,NMFQS,Mutual Fund,USD,2009-01-02,2020-05-15
GTBAF,OTCQX,Stock,USD,2020-05-07,2020-09-22
GTBAX,NMFQS,Mutual Fund,USD,2018-05-21,2020-09-22
GTBBX,NMFQS,Mutual Fund,USD,2018-05-21,2020-09-22
GTBCX,NMFQS,Mutual Fund,USD,2018-05-21,2020-09-22
GTBDF,OTCQX,Stock,USD,2013-11-15,2020-05-04
GTBIF,OTCQX,Stock,USD,2007-07-30,2020-09-22
GTBIX,NMFQS,Mutual Fund,USD,2018-05-21,2020-09-22
GTBP,OTCQB,Stock,USD,2017-09-22,2020-09-22
GTBRX,NMFQS,Mutual Fund,USD,2018-05-21,2020-09-22
GTBSX,NMFQS,Mutual Fund,USD,2018-05-21,2020-09-22
GTBXX,NMFQS,Mutual Fund,USD,,
GTCAX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-22
GTCB,NASDAQ,Stock,USD,,
GTCCX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-22
GTCDF,OTCGREY,Stock,USD,2003-08-27,2020-09-22
GTCEX,NMFQS,Mutual Fund,USD,1990-01-30,2020-09-22
GTCGX,NMFQS,Mutual Fund,USD,1990-01-31,2020-09-22
GTCH,PINK,Stock,USD,2012-07-23,2020-09-22
GTCIX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
GTCMX,NMFQS,Mutual Fund,USD,1993-01-04,2020-09-22
GTCP,OTCMKTS,Stock,USD,2012-12-31,2020-09-22
GTCSX,NMFQS,Mutual Fund,USD,1992-01-17,2020-09-22
GTCXY,PINK,Stock,USD,,
GTDBX,NMFQS,Mutual Fund,USD,1998-01-02,2018-01-26
GTDCX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
GTDDX,NMFQS,Mutual Fund,USD,1994-01-11,2020-09-22
GTDFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
GTDIX,NMFQS,Mutual Fund,USD,2006-01-03,2020-09-22
GTDTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTDYX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
GTE,NYSE,Stock,USD,2005-12-21,2020-09-22
GTE1,,Stock,USD,,
GTEC,NASDAQ,Stock,USD,2018-08-08,2020-09-22
GTEC,NASDAQ,Stock,USD,,
GTEC1,NASDAQ,Stock,USD,,
GTECW,PINK,Stock,USD,2018-08-08,2020-09-22
GTECX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
GTEH,PINK,Stock,USD,2014-08-07,2020-09-22
GTEMX,NMFQS,Mutual Fund,USD,2014-06-30,2015-10-28
GTENX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
GTES,NYSE,Stock,USD,2018-01-25,2020-09-22
GTEYX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
GTFAX,NMFQS,Mutual Fund,USD,2012-01-03,2019-01-10
GTFBX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
GTFCX,NMFQS,Mutual Fund,USD,2012-01-03,2019-01-10
GTFHX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
GTFIX,NMFQS,Mutual Fund,USD,,
GTFPX,NMFQS,Mutual Fund,USD,2018-05-07,2020-09-22
GTFWX,NMFQS,Mutual Fund,USD,2012-01-03,2019-01-10
GTFXX,NMFQS,Mutual Fund,USD,,
GTGDF,PINK,Stock,USD,2017-02-08,2020-09-22
GTGEF,PINK,Stock,USD,2018-04-16,2020-09-22
GTGLX,NMFQS,Mutual Fund,USD,,
GTGO,NASDAQ,Stock,USD,,
GTGOX,NMFQS,Mutual Fund,USD,,
GTGP,OTCMKTS,Stock,USD,2008-10-30,2020-09-22
GTGR,PINK,Stock,USD,2017-10-12,2018-03-01
GTGSX,NMFQS,Mutual Fund,USD,2000-01-03,2017-12-20
GTGT,PINK,Stock,USD,2006-02-23,2020-09-22
GTH,NASDAQ,Stock,USD,2020-06-15,2020-09-22
GTHBX,NMFQS,Mutual Fund,USD,1994-01-03,2018-01-26
GTHCX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
GTHDF,PINK,Stock,USD,,
GTHIX,NMFQS,Mutual Fund,USD,2006-01-03,2020-09-22
GTHKF,PINK,Stock,USD,2016-01-04,2020-09-22
GTHM,OTCBB,Stock,USD,2010-09-21,2017-08-15
GTHOF,OTCGREY,Stock,USD,,
GTHOF,OTCGREY,Stock,USD,,
GTHP,OTCQB,Stock,USD,2007-08-29,2020-09-22
GTHP,OTCQB,Stock,USD,2007-08-29,2019-03-28
GTHR,PINK,Stock,USD,2016-01-06,2020-09-22
GTHR1,NASDAQ,Stock,USD,,
GTHX,NASDAQ,Stock,USD,2017-05-17,2020-09-22
GTI,NYSE,Stock,USD,1995-08-10,2015-08-25
GTICX,NMFQS,Mutual Fund,USD,2012-08-03,2020-09-22
GTIFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTIHX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTII,PINK,Stock,USD,2011-02-22,2020-09-22
GTIIX,NMFQS,Mutual Fund,USD,1992-07-31,2016-01-13
GTIJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTIJY,OTCGREY,Stock,USD,,
GTILX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GTIM,NASDAQ,Stock,USD,1995-08-18,2020-09-22
GTIMX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTINX,NMFQS,Mutual Fund,USD,,
GTIOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTIP,BATS,ETF,USD,2016-01-04,2020-09-22
GTIPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTIQX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTIRX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
GTISX,NMFQS,Mutual Fund,USD,2014-06-30,2015-10-28
GTITX,NMFQS,Mutual Fund,USD,,
GTIUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GTIV,NASDAQ,Stock,USD,2000-02-10,2015-02-02
GTIWX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTJLY,OTCGREY,Stock,USD,,
GTK,,Stock,USD,,
GTKIX,NMFQS,Mutual Fund,USD,2017-09-06,2020-09-22
GTKP,OTCMKTS,Stock,USD,2018-01-12,2020-09-22
GTKRX,NMFQS,Mutual Fund,USD,2017-09-27,2020-09-22
GTLA,PINK,Stock,USD,2017-10-18,2020-09-22
GTLIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GTLL,PINK,Stock,USD,2017-09-28,2020-09-22
GTLLX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-22
GTLOX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-22
GTLS,NASDAQ,Stock,USD,2006-07-26,2020-09-22
GTLSX,NMFQS,Mutual Fund,USD,2019-02-14,2020-09-22
GTM,,Stock,USD,,
GTMAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMAY,OTCQB,Stock,USD,2008-10-20,2020-09-22
GTMEF,PINK,Stock,USD,2007-07-27,2020-09-22
GTMEX,NMFQS,Mutual Fund,USD,1993-01-04,2020-09-22
GTMEY,PINK,Stock,USD,2013-12-02,2020-09-22
GTMFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMHX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMIF,OTCBB,Stock,USD,2008-06-24,2020-09-22
GTMIX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
GTMJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMM,PINK,Stock,USD,2011-11-17,2020-09-22
GTMMX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMQX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMRX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTMTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTMUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GTMVX,NMFQS,Mutual Fund,USD,,
GTMWX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTMXX,NMFQS,Mutual Fund,USD,,
GTN,NYSE,Stock,USD,2002-08-30,2020-09-22
GTN-A,NYSE,Stock,USD,1993-03-17,2020-09-22
GTN1,NYSE,Stock,USD,,
GTNDX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
GTNM,PINK,Stock,USD,2016-01-21,2020-09-22
GTNRX,NMFQS,Mutual Fund,USD,2006-01-03,2020-09-22
GTNYX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
GTO,NYSE ARCA,ETF,USD,2016-02-10,2020-09-22
GTOAX,NMFQS,Mutual Fund,USD,2013-11-05,2016-07-22
GTOFF,PINK,Stock,USD,2006-09-28,2019-06-13
GTOIX,NMFQS,Mutual Fund,USD,2013-11-05,2016-07-22
GTOMY,PINK,Stock,USD,2009-11-24,2019-10-15
GTOP,PINK,Stock,USD,,
GTOPQ,PINK,Stock,USD,2010-01-04,2016-09-16
GTOR,OTCBB,Stock,USD,2014-07-02,2018-01-24
GTORX,NMFQS,Mutual Fund,USD,2018-01-23,2020-09-22
GTOS,NASDAQ,Stock,USD,,
GTOTX,NMFQS,Mutual Fund,USD,,
GTOXX,NMFQS,Mutual Fund,USD,,
GTPARX,NMFQS,Mutual Fund,USD,,
GTPASX,NMFQS,Mutual Fund,USD,,
GTPATX,NMFQS,Mutual Fund,USD,,
GTPAWX,NMFQS,Mutual Fund,USD,,
GTPAYX,NMFQS,Mutual Fund,USD,,
GTPAZX,NMFQS,Mutual Fund,USD,,
GTPS,PINK,Stock,USD,2001-01-02,2020-09-22
GTPXX,NMFQS,Mutual Fund,USD,,
GTRAX,NMFQS,Mutual Fund,USD,1990-01-05,2020-09-22
GTRC,,Stock,USD,,
GTRCX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
GTRDX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTREX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTRFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GTRGX,NMFQS,Mutual Fund,USD,,
GTRHX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTRJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTRL,PINK,Stock,USD,2008-11-25,2020-09-22
GTRLD,PINK,Stock,USD,2008-11-25,2018-05-30
GTRMX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTRN,NASDAQ,Stock,USD,,
GTRNX,NMFQS,Mutual Fund,USD,2018-01-02,2020-09-22
GTROX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTRQ,PINK,Stock,USD,2012-03-13,2018-04-09
GTRQD,PINK,Stock,USD,2011-12-27,2017-09-25
GTRRF,OTCGREY,Stock,USD,,
GTRSX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTRTX,NMFQS,Mutual Fund,USD,,
GTRXX,NMFQS,Mutual Fund,USD,,
GTRZX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTS,NYSE,Stock,USD,2007-12-07,2020-09-22
GTS1,,Stock,USD,,
GTSAX,NMFQS,Mutual Fund,USD,1996-01-02,2020-09-22
GTSBX,NMFQS,Mutual Fund,USD,1996-01-02,2018-01-26
GTSCX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
GTSDX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
GTSFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
GTSGX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
GTSI,,Stock,USD,,
GTSIF,PINK,Stock,USD,2019-10-04,2020-09-22
GTSIX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
GTSMX,NMFQS,Mutual Fund,USD,,
GTSO,OTCCE,Stock,USD,2005-04-15,2020-09-22
GTSOX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
GTSPX,NMFQS,Mutual Fund,USD,,
GTSQX,NMFQS,Mutual Fund,USD,,
GTSRX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
GTSVX,NMFQS,Mutual Fund,USD,2002-03-15,2020-09-22
GTSXX,NMFQS,Mutual Fund,USD,,
GTSYX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
GTT,NYSE,Stock,USD,2006-11-29,2020-09-22
GTTCF,PINK,Stock,USD,2018-03-13,2020-09-22
GTTIX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
GTTJ,OTCGREY,Stock,USD,,
GTTLB,,Stock,USD,,
GTTMX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
GTTOX,NMFQS,Mutual Fund,USD,,
GTTRX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTTTX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTTUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GTTXF,PINK,Stock,USD,2016-03-16,2020-03-06
GTU,AMEX,ETF,USD,2006-09-22,2016-01-27
GTVAX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
GTVEX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVHX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVI,OTCQB,Stock,USD,2017-10-18,2020-09-22
GTVIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVMX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVSX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTVTX,NMFQS,Mutual Fund,USD,,
GTW,,Stock,USD,,
GTWCF,OTCMKTS,Stock,USD,2006-12-11,2020-09-22
GTWN,NASDAQ,Stock,USD,2005-01-06,2017-05-24
GTXMQ,PINK,Stock,USD,2018-09-17,2020-09-22
GTXO,PINK,Stock,USD,2016-01-04,2020-09-22
GTXOD,PINK,Stock,USD,2008-03-17,2018-08-02
GTY,NYSE,Stock,USD,1973-05-03,2020-09-22
GTYH,NASDAQ,Stock,USD,2016-11-18,2020-09-22
GTYHU,NASDAQ,Stock,USD,2016-10-27,2019-02-19
GTYHW,PINK,Stock,USD,2017-01-03,2020-09-22
GTZFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTZHX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTZJX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTZLX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTZMX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
GTZQX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GTZSX,NMFQS,Mutual Fund,USD,2012-01-31,2020-09-22
GTZWX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GU1,NYSE,Stock,USD,,
GUA,NYSE,Stock,USD,2016-01-04,2016-04-26
GUA-CL,NYSE,Stock,USD,2016-04-18,2016-05-17
GUAA,PINK,Stock,USD,2007-02-05,2020-09-22
GUAR,,Stock,USD,,
GUARL,OTCMKTS,Stock,USD,,
GUARY,OTCMKTS,Stock,USD,2018-01-25,2020-09-22
GUAZY,PINK,Stock,USD,2012-08-28,2018-01-19
GUBBX,NMFQS,Mutual Fund,USD,2019-05-24,2019-10-30
GUBCX,NMFQS,Mutual Fund,USD,2019-05-28,2019-10-30
GUBDX,NMFQS,Mutual Fund,USD,2019-05-24,2019-10-30
GUBFX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
GUBGX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
GUCAX,NMFQS,Mutual Fund,USD,2012-01-03,2020-06-26
GUCG,NYSE,Stock,USD,,
GUCO,,Stock,USD,,
GUDAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUDB,NYSE ARCA,ETF,USD,2017-10-31,2020-09-22
GUDCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUDDY,PINK,Stock,USD,2019-08-06,2020-09-22
GUDHF,OTCGREY,Stock,USD,2018-05-24,2020-09-22
GUDIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUDNF,OTCGREY,Stock,USD,2007-09-13,2020-09-22
GUDPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUDRX,NMFQS,Mutual Fund,USD,,
GUEAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUECX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUEIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUERF,OTCMKTS,Stock,USD,2015-10-30,2020-09-22
GUERX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUESF,PINK,Stock,USD,2007-08-24,2020-09-22
GUESX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUFAF,PINK,Stock,USD,2016-04-08,2020-09-22
GUGAX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
GUHI,PINK,Stock,USD,2012-08-22,2019-07-31
GUHYX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
GUID,NASDAQ,Stock,USD,2006-12-13,2017-09-14
GUIQX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
GUIRX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
GUKYF,OTCQX,Stock,USD,2016-01-04,2020-09-22
GUL,,Stock,USD,,
GULD,PINK,Stock,USD,2008-08-13,2017-11-17
GULF,NASDAQ,ETF,USD,2008-07-16,2020-05-27
GULRF,PINK,Stock,USD,2007-08-09,2020-09-22
GULRY,PINK,Stock,USD,2008-12-09,2020-09-22
GULSF,OTCGREY,Stock,USD,2017-09-29,2019-08-20
GULTU,PINK,Stock,USD,2013-06-04,2020-09-22
GUMAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUMCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUMIF,PINK,Stock,USD,,
GUMNX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUMPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
GUNGF,OTCGREY,Stock,USD,2017-09-29,2020-09-22
GUNR,NYSE ARCA,ETF,USD,2011-09-22,2020-09-22
GUNYF,OTCMKTS,Stock,USD,,
GUOHF,PINK,Stock,USD,2009-04-06,2020-09-22
GUOLF,OTCGREY,Stock,USD,,
GUORF,OTCGREY,Stock,USD,2007-07-19,2020-09-22
GUORY,PINK,Stock,USD,2007-07-17,2020-09-22
GUOSF,OTCGREY,Stock,USD,,
GUPB,NASDAQ,Stock,USD,,
GUR,NYSE ARCA,ETF,USD,2007-03-23,2017-08-01
GURAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
GURCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
GURE,NASDAQ,Stock,USD,2006-08-14,2020-09-22
GURI,NYSE ARCA,ETF,USD,2014-03-11,2017-10-06
GURIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
GURPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
GURTX,NMFQS,Mutual Fund,USD,,
GURU,NYSE ARCA,ETF,USD,2012-06-05,2020-09-22
GURX,NYSE ARCA,ETF,USD,2014-03-11,2015-10-08
GUSFX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
GUSH,NYSE ARCA,ETF,USD,2015-05-29,2020-09-22
GUSIX,NMFQS,Mutual Fund,USD,1997-11-25,2016-07-22
GUSSX,NMFQS,Mutual Fund,USD,2001-01-02,2016-07-22
GUSTX,NMFQS,Mutual Fund,USD,2010-01-04,2020-09-22
GUSYX,NMFQS,Mutual Fund,USD,2020-03-19,2020-09-22
GUT,NYSE,ETF,USD,1999-07-12,2020-09-22
GUT-P-A,NYSE,Stock,USD,2014-09-22,2020-09-22
GUT-P-C,NYSE,Stock,USD,2016-06-02,2020-09-22
GUTEX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
GUYFF,PINK,Stock,USD,2016-01-04,2020-08-26
GUZBY,PINK,Stock,USD,2011-04-01,2017-11-20
GUZOF,OTCGREY,Stock,USD,2017-11-16,2020-09-22
GV,NYSE MKT,Stock,USD,1992-03-17,2020-09-22
GVA,NYSE,Stock,USD,1992-02-25,2020-09-22
GVAL,BATS,ETF,USD,2014-03-12,2020-09-22
GVALX,NMFQS,Mutual Fund,USD,2019-02-22,2020-09-22
GVCAX,NMFQS,Mutual Fund,USD,2010-04-30,2020-09-22
GVCCX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-22
